_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
659462697bf0e41755cffda5,Bateria,instrumentos musicais,686.53,34.140096207,2022-11-06,Beatriz Moraes,SP,4,cartao_credito,2,-22.19,-48.79
659462697bf0e41755cffda6,Sofá retrátil,moveis,956.32,48.5056020698,2022-11-06,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
659462697bf0e41755cffda7,Jogo de copos,utilidades domesticas,30.92,7.8883323668,2022-11-06,Thiago Silva,RN,5,cartao_credito,2,-5.81,-36.59
659462697bf0e41755cffdb3,Bateria,instrumentos musicais,1100.39,56.176896149,2021-12-06,Camila Ribeiro,SP,4,cartao_credito,4,-22.19,-48.79
659462697bf0e41755cffdb4,Mochila,esporte e lazer,123.26,14.11880447,2021-12-06,Lucas Oliveira,RJ,5,cupom,1,-22.25,-42.66
659462697bf0e41755cffdb5,Geladeira,eletrodomesticos,2516.02,131.5549348625,2021-12-06,Thiago Silva,RJ,1,cartao_credito,3,-22.25,-42.66
659462697bf0e41755cffdb6,Secadora de roupas,eletrodomesticos,1614.22,83.536797841,2021-12-06,Felipe Santos,PB,5,boleto,1,-7.28,-36.72
659462697bf0e41755cffdb7,Guarda roupas,moveis,612.12,30.1779875623,2021-12-06,Thiago Silva,RS,2,cartao_credito,1,-30.17,-53.5
659462697bf0e41755cffdb8,Celular ABXY,eletronicos,1230.23,63.0904855379,2021-12-06,Mariana Ferreira,SP,3,cupom,1,-22.19,-48.79
659462697bf0e41755cffdb9,Cama king,moveis,983.18,52.6345031064,2021-12-06,Beatriz Moraes,SP,4,boleto,1,-22.19,-48.79
659462697bf0e41755cffdba,Secadora de roupas,eletrodomesticos,1923.05,102.9228921788,2021-12-06,Thiago Silva,SP,5,cartao_credito,4,-22.19,-48.79
659462697bf0e41755cffdbb,Assistente virtual,eletronicos,220.41,9.3206084841,2021-12-06,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
659462697bf0e41755cffdbc,Smartwatch,eletronicos,178.2,9.7717398112,2021-12-06,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
659462697bf0e41755cffdbd,Smart TV,eletronicos,2013.97,107.9248558158,2021-12-06,Felipe Santos,SP,2,boleto,1,-22.19,-48.79
659462697bf0e41755cffdbe,Lava louças,eletrodomesticos,1507.62,80.8073339955,2021-12-06,Pedro Gomes,RJ,1,boleto,1,-22.25,-42.66
659462697bf0e41755cffdbf,Celular Plus X42,eletronicos,3324.84,177.7247396896,2021-12-06,Felipe Santos,SP,4,cartao_credito,1,-22.19,-48.79
659462697bf0e41755cffdc0,Corda de pular,esporte e lazer,31.59,0.0,2022-12-06,Larissa Alves,MG,5,cartao_credito,10,-18.1,-44.38
659462697bf0e41755cffdc1,Mesa de jantar,moveis,353.06,19.687798028,2022-12-06,Pedro Gomes,RS,1,cartao_credito,6,-30.17,-53.5
659462697bf0e41755cffdc2,Bola de basquete,esporte e lazer,66.62,1.1317536465,2022-12-06,Felipe Santos,RS,4,boleto,1,-30.17,-53.5
659462697bf0e41755cffdc3,Guitarra,instrumentos musicais,918.03,49.4134402203,2022-12-06,Lucas Oliveira,SP,4,boleto,1,-22.19,-48.79
659462697bf0e41755cffdc4,Geladeira,eletrodomesticos,2203.13,117.5931705043,2022-12-06,Beatriz Moraes,SP,5,cartao_credito,4,-22.19,-48.79
659462697bf0e41755cffdc5,Iniciando em programação,livros,70.62,4.2914070717,2022-12-06,Larissa Alves,SP,5,cartao_credito,10,-22.19,-48.79
659462697bf0e41755cffdc6,Fogão,eletrodomesticos,1067.07,68.4642955263,2022-12-06,Pedro Gomes,SP,1,cartao_credito,1,-22.19,-48.79
659462697bf0e41755cffdc7,Pandeiro,instrumentos musicais,115.67,6.4422054267,2022-12-06,Thiago Silva,RJ,5,cartao_credito,1,-22.25,-42.66
659462697bf0e41755cffdc8,Cômoda,moveis,426.54,28.9539071821,2022-12-06,Rafael Costa,RJ,5,cartao_credito,2,-22.25,-42.66
659462697bf0e41755cffdd5,Faqueiro,utilidades domesticas,78.56,7.3468999826,2021-01-07,Pedro Gomes,RS,1,cartao_credito,1,-30.17,-53.5
659462697bf0e41755cffdd6,Cubo mágico 8x8,brinquedos,17.7,1.4735762764,2021-01-07,Larissa Alves,CE,4,cartao_credito,2,-5.2,-39.53
659462697bf0e41755cffdd7,Cama box,moveis,914.92,49.0055143635,2021-01-07,Pedro Gomes,BA,3,boleto,1,-13.29,-41.71
659462697bf0e41755cffdd8,Violão,instrumentos musicais,521.32,28.2849866485,2021-01-07,Pedro Gomes,RJ,1,cupom,1,-22.25,-42.66
659462697bf0e41755cffdd9,Ciência de dados com python,livros,58.99,0.0,2021-01-07,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
659462697bf0e41755cffdda,Impressora,eletronicos,300.81,13.6016666085,2021-01-07,Mariana Ferreira,PI,5,cartao_credito,3,-6.6,-42.28
659462697bf0e41755cffddb,Celular ABXY,eletronicos,1739.8,90.2235550456,2021-01-07,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
659462697bf0e41755cffddc,Smartwatch,eletronicos,212.49,12.2028684193,2021-01-07,Rafael Costa,MG,5,boleto,1,-18.1,-44.38
659462697bf0e41755cffddd,Fogão,eletrodomesticos,620.95,30.6481584981,2022-01-07,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
659462697bf0e41755cffdde,Blocos de montar,brinquedos,51.6,0.0,2022-01-07,Thiago Silva,SP,4,boleto,1,-22.19,-48.79
659462697bf0e41755cffddf,Dinossauro Rex,brinquedos,18.38,0.0,2022-01-07,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
659462697bf0e41755cffde0,Impressora,eletronicos,355.64,19.8251752663,2022-01-07,Thiago Silva,SP,4,cartao_credito,2,-22.19,-48.79
659462697bf0e41755cffde1,Smartwatch,eletronicos,223.96,9.5096353043,2022-01-07,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
659462697bf0e41755cffde2,Mesa de centro,moveis,272.56,15.20001218,2022-01-07,Larissa Alves,SP,4,cartao_credito,10,-22.19,-48.79
659462697bf0e41755cffde3,Impressora,eletronicos,354.92,19.1815481661,2022-01-07,Larissa Alves,TO,3,cartao_credito,4,-9.46,-48.26
659462697bf0e41755cffde4,Geladeira,eletrodomesticos,2112.82,113.027573774,2022-01-07,Pedro Gomes,SP,5,cartao_credito,3,-22.19,-48.79
659462697bf0e41755cffde5,Jogo de tabuleiro,brinquedos,257.85,14.0128626918,2022-01-07,Mariana Ferreira,PR,5,cartao_credito,1,-24.89,-51.55
659462697bf0e41755cffde6,Kit banquetas,moveis,421.87,20.0477474111,2022-01-07,Bianca Santos,RJ,1,boleto,1,-22.25,-42.66
659462697bf0e41755cffde7,Smart TV,eletronicos,1805.21,96.8090138501,2022-01-07,Rafael Costa,RJ,1,boleto,1,-22.25,-42.66
659462697bf0e41755cffde8,Cubo mágico 8x8,brinquedos,26.61,0.0,2022-01-07,Mariana Ferreira,MS,5,boleto,1,-20.51,-54.54
659462697bf0e41755cffde9,Cômoda,moveis,428.41,20.3959827362,2023-01-07,Beatriz Moraes,MG,5,cartao_credito,11,-18.1,-44.38
659462697bf0e41755cffdea,Fogão,eletrodomesticos,1016.13,51.6903046371,2023-01-07,Bruno Rodrigues,PA,4,cartao_credito,8,-3.79,-52.48
659462697bf0e41755cffdeb,Ciência de dados com python,livros,56.82,0.0,2023-01-07,Bianca Santos,RJ,2,cartao_credito,1,-22.25,-42.66
659462697bf0e41755cffdec,Secadora de roupas,eletrodomesticos,1406.62,72.4827223856,2023-01-07,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
659462697bf0e41755cffded,Carrinho controle remoto,brinquedos,88.44,4.997940749,2023-01-07,Rafael Costa,PE,4,cartao_credito,1,-8.38,-37.86
659462697bf0e41755cffdf5,Mesa de jantar,moveis,245.28,16.2242384215,2021-02-07,Lucas Oliveira,SP,5,cartao_credito,10,-22.19,-48.79
659462697bf0e41755cffdf6,Faqueiro,utilidades domesticas,53.82,0.0,2021-02-07,Thiago Silva,BA,4,boleto,1,-13.29,-41.71
659462697bf0e41755cffdf7,Jogo de panelas,utilidades domesticas,273.47,20.8033901785,2021-02-07,Isabella Pereira,RJ,5,boleto,1,-22.25,-42.66
659462697bf0e41755cffdf8,Cadeira de escritório,moveis,371.71,22.956255569,2021-02-07,Isabella Pereira,GO,1,cartao_credito,1,-15.98,-49.86
659462697bf0e41755cffdf9,Iniciando em programação,livros,76.05,4.580538236,2021-02-07,Larissa Alves,SP,4,cartao_credito,1,-22.19,-48.79
659462697bf0e41755cffdfa,Secadora de roupas,eletrodomesticos,931.04,47.1595181222,2021-02-07,Bianca Santos,GO,5,cartao_credito,3,-15.98,-49.86
659462697bf0e41755cffdfb,Bateria,instrumentos musicais,1148.94,61.7038635142,2021-02-07,Larissa Alves,ES,1,cartao_credito,7,-19.19,-40.34
659462697bf0e41755cffdfc,Pandeiro,instrumentos musicais,64.72,1.0305843625,2021-02-07,Pedro Gomes,RJ,1,cartao_credito,8,-22.25,-42.66
659462697bf0e41755cffdfd,Mesa de centro,moveis,293.93,13.2353273063,2021-02-07,João Souza,SP,3,cupom,1,-22.19,-48.79
659462697bf0e41755cffdfe,Impressora,eletronicos,467.06,22.4539789614,2022-02-07,Bianca Santos,RJ,4,cartao_credito,3,-22.25,-42.66
659462697bf0e41755cffdff,Mesa de centro,moveis,254.16,13.8220321963,2022-02-07,João Souza,MG,1,cartao_credito,1,-18.1,-44.38
659462697bf0e41755cffe00,Fogão,eletrodomesticos,1197.98,64.0776078047,2022-02-07,João Souza,PR,5,boleto,1,-24.89,-51.55
659462697bf0e41755cffe01,Copo térmico,esporte e lazer,35.89,2.1941604371,2022-02-07,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
659462697bf0e41755cffe02,Dinossauro Rex,brinquedos,21.43,0.0,2022-02-07,Bruno Rodrigues,SP,4,cartao_credito,1,-22.19,-48.79
659462697bf0e41755cffe03,Poltrona,moveis,355.48,16.512679639,2022-02-07,Isabella Pereira,SP,1,cartao_credito,3,-22.19,-48.79
659462697bf0e41755cffe04,Mochila,esporte e lazer,131.18,7.6719525082,2022-02-07,Juliana Costa,AM,5,cartao_credito,1,-3.47,-65.1
659462697bf0e41755cffe05,Jogo de panelas,utilidades domesticas,148.03,5.4665912324,2022-02-07,Juliana Costa,SP,5,cartao_credito,4,-22.19,-48.79
659462697bf0e41755cffe06,Mochila,esporte e lazer,130.05,4.5092103235,2023-02-07,Pedro Gomes,MG,5,cartao_credito,1,-18.1,-44.38
659462697bf0e41755cffe07,Cama king,moveis,519.77,33.9181242086,2023-02-07,Larissa Alves,SC,3,cartao_credito,1,-27.45,-50.95
659462697bf0e41755cffe08,Cama box,moveis,946.81,47.9992231797,2023-02-07,Larissa Alves,SC,5,cartao_credito,1,-27.45,-50.95
659462697bf0e41755cffe09,Fogão,eletrodomesticos,783.17,42.2325509336,2023-02-07,Lucas Oliveira,SP,3,boleto,1,-22.19,-48.79
659462697bf0e41755cffe0a,Secadora de roupas,eletrodomesticos,1754.26,102.9900110119,2023-02-07,Beatriz Moraes,SP,4,cartao_credito,8,-22.19,-48.79
659462697bf0e41755cffe0b,Bola de basquete,esporte e lazer,42.5,0.0,2023-02-07,Bruno Rodrigues,SP,5,cartao_credito,10,-22.19,-48.79
659462697bf0e41755cffe17,Faqueiro,utilidades domesticas,49.23,0.0,2021-03-07,Isabella Pereira,SP,5,cartao_credito,10,-22.19,-48.79
659462697bf0e41755cffe18,Lava louças,eletrodomesticos,1327.42,68.2655606512,2021-03-07,João Souza,SP,4,boleto,1,-22.19,-48.79
659462697bf0e41755cffe19,Bola de vôlei,esporte e lazer,78.14,1.7451589897,2021-03-07,Mariana Ferreira,PI,5,boleto,1,-6.6,-42.28
659462697bf0e41755cffe1a,Xadrez de madeira,brinquedos,43.04,2.574876427,2021-03-07,Lucas Oliveira,SP,3,cupom,1,-22.19,-48.79
659462697bf0e41755cffe1b,Blocos de montar,brinquedos,54.22,3.1701777931,2021-03-07,Mariana Ferreira,SP,5,cartao_credito,2,-22.19,-48.79
659462697bf0e41755cffe1c,Jogo de tabuleiro,brinquedos,259.22,14.0914619738,2021-03-07,Juliana Costa,SP,3,cartao_credito,1,-22.19,-48.79
659462697bf0e41755cffe1d,Fone de ouvido,eletronicos,55.29,0.0,2021-03-07,Felipe Santos,SP,4,cartao_credito,2,-22.19,-48.79
659462697bf0e41755cffe1e,Celular ABXY,eletronicos,1701.43,88.1804679781,2021-03-07,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
659462697bf0e41755cffe1f,Impressora,eletronicos,477.17,22.9923060464,2022-03-07,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
659462697bf0e41755cffe20,Tablet ABXY,eletronicos,1269.11,68.1025544943,2022-03-07,Bianca Santos,PB,5,cartao_credito,5,-7.28,-36.72
659462697bf0e41755cffe21,Bateria,instrumentos musicais,552.35,26.9954148746,2022-03-07,Isabella Pereira,PE,5,cartao_credito,1,-8.38,-37.86
659462697bf0e41755cffe22,Pandeiro,instrumentos musicais,116.95,6.7583401923,2022-03-07,Juliana Costa,RJ,1,cartao_credito,3,-22.25,-42.66
659462697bf0e41755cffe23,Jogo de tabuleiro,brinquedos,238.49,10.2833140922,2022-03-07,Juliana Costa,SP,1,boleto,1,-22.19,-48.79
659462697bf0e41755cffe24,Smart TV,eletronicos,2262.51,118.0562900229,2022-03-07,Mariana Ferreira,PR,5,boleto,1,-24.89,-51.55
659462697bf0e41755cffe25,Bola de vôlei,esporte e lazer,62.9,3.6380125836,2023-03-07,Isabella Pereira,RJ,1,cartao_credito,1,-22.25,-42.66
659462697bf0e41755cffe26,Corda de pular,esporte e lazer,12.49,2.0641702716,2023-03-07,Rafael Costa,PR,3,cartao_credito,1,-24.89,-51.55
659462697bf0e41755cffe27,Copo térmico,esporte e lazer,65.09,3.7489725917,2023-03-07,Lucas Oliveira,MG,4,cartao_credito,10,-18.1,-44.38
659462697bf0e41755cffe28,Jogo de tabuleiro,brinquedos,186.06,17.4627155422,2023-03-07,Thiago Silva,RS,5,boleto,1,-30.17,-53.5
659462697bf0e41755cffe29,Headset,eletronicos,76.24,4.342676548,2023-03-07,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
659462697bf0e41755cffe2a,Micro-ondas,eletrodomesticos,550.7,29.8542227972,2023-03-07,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
659462697bf0e41755cffe34,Lavadora de roupas,eletrodomesticos,2086.95,112.0122242869,2021-04-07,Felipe Santos,SP,5,cartao_credito,4,-22.19,-48.79
659462697bf0e41755cffe35,Faqueiro,utilidades domesticas,54.22,0.0,2021-04-07,Larissa Alves,PA,5,cartao_credito,1,-3.79,-52.48
659462697bf0e41755cffe36,Bola de basquete,esporte e lazer,81.95,1.9480300277,2021-04-07,Lucas Oliveira,PA,4,cartao_credito,8,-3.79,-52.48
659462697bf0e41755cffe37,Mesa de jantar,moveis,443.57,21.2032071288,2021-04-07,Felipe Santos,SP,5,cartao_credito,3,-22.19,-48.79
659462697bf0e41755cffe38,Poltrona,moveis,296.54,16.3209674131,2021-04-07,Thiago Silva,SP,4,cartao_credito,1,-22.19,-48.79
659462697bf0e41755cffe39,Assistente virtual,eletronicos,319.05,14.5728917352,2021-04-07,Isabella Pereira,RJ,5,boleto,1,-22.25,-42.66
659462697bf0e41755cffe3a,Smartwatch,eletronicos,264.88,11.6885022004,2022-04-07,Thiago Silva,MG,4,cartao_credito,3,-18.1,-44.38
659462697bf0e41755cffe3b,Carrinho controle remoto,brinquedos,92.37,5.4495291389,2022-04-07,Thiago Silva,SP,2,cartao_credito,3,-22.19,-48.79
659462697bf0e41755cffe3c,Headset,eletronicos,313.94,17.0051373539,2022-04-07,Pedro Gomes,AL,4,cupom,1,-9.62,-36.82
659462697bf0e41755cffe3d,Cubo mágico 8x8,brinquedos,15.45,1.3489310097,2022-04-07,Thiago Silva,SP,4,boleto,1,-22.19,-48.79
659462697bf0e41755cffe3e,Cama box,moveis,749.27,37.4808124597,2022-04-07,Mariana Ferreira,SP,4,cartao_credito,5,-22.19,-48.79
659462697bf0e41755cffe42,Panela de pressão,utilidades domesticas,72.72,5.5249155811,2021-05-07,Felipe Santos,SP,5,cartao_credito,6,-22.19,-48.79
659462697bf0e41755cffe43,Sofá retrátil,moveis,931.13,47.1643103515,2021-05-07,Mariana Ferreira,SP,4,cartao_credito,2,-22.19,-48.79
659462697bf0e41755cffe44,Modelagem preditiva,livros,83.01,2.0044718388,2021-05-07,João Souza,SP,1,cartao_credito,3,-22.19,-48.79
659462697bf0e41755cffe45,Guarda roupas,moveis,637.97,34.8583984037,2021-05-07,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
659462697bf0e41755cffe46,Guarda roupas,moveis,636.61,31.4820063865,2021-05-07,Felipe Santos,PB,5,cartao_credito,1,-7.28,-36.72
659462697bf0e41755cffe47,Violão,instrumentos musicais,281.35,12.565480152,2021-05-07,Bruno Rodrigues,RJ,4,boleto,1,-22.25,-42.66
659462697bf0e41755cffe48,Bola de basquete,esporte e lazer,69.39,1.2792478133,2021-05-07,Bianca Santos,MA,4,boleto,1,-5.42,-45.44
659462697bf0e41755cffe49,Celular Plus X42,eletronicos,2924.32,153.2956815313,2021-05-07,Larissa Alves,RS,2,cartao_credito,1,-30.17,-53.5
659462697bf0e41755cffe4a,Jogo de copos,utilidades domesticas,43.66,2.8558681782,2022-05-07,Mariana Ferreira,PR,1,boleto,1,-24.89,-51.55
659462697bf0e41755cffe4b,TV Led UHD 4K,eletronicos,3746.15,197.0556566349,2022-05-07,Larissa Alves,PR,5,boleto,1,-24.89,-51.55
659462697bf0e41755cffe4c,Lava louças,eletrodomesticos,1321.49,70.6484928333,2022-05-07,Rafael Costa,SP,3,boleto,1,-22.19,-48.79
659462697bf0e41755cffe4d,Bicicleta,esporte e lazer,884.13,44.6617017464,2022-05-07,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
659462697bf0e41755cffe51,Poltrona,moveis,367.66,20.1078934554,2021-06-07,Felipe Santos,MT,1,cartao_credito,2,-12.64,-55.42
659462697bf0e41755cffe52,Micro-ondas,eletrodomesticos,609.22,30.0235712867,2021-06-07,Camila Ribeiro,SP,4,cartao_credito,3,-22.19,-48.79
659462697bf0e41755cffe53,Pandeiro,instrumentos musicais,58.72,3.4154401587,2021-06-07,Isabella Pereira,SP,5,cartao_credito,4,-22.19,-48.79
659462697bf0e41755cffe54,Cadeira de escritório,moveis,319.29,26.582175481,2021-06-07,Rafael Costa,RJ,5,cartao_credito,6,-22.25,-42.66
659462697bf0e41755cffe55,Mochila,esporte e lazer,139.62,17.0152885009,2021-06-07,João Souza,BA,2,cartao_credito,7,-13.29,-41.71
659462697bf0e41755cffe56,Modelagem preditiva,livros,101.63,5.6946176647,2021-06-07,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
659462697bf0e41755cffe57,Fone de ouvido,eletronicos,175.75,6.9425978394,2022-06-07,Bianca Santos,DF,5,cartao_credito,2,-15.83,-47.86
659462697bf0e41755cffe58,Mesa de jantar,moveis,359.91,19.4529015576,2022-06-07,Lucas Oliveira,DF,5,boleto,1,-15.83,-47.86
659462697bf0e41755cffe59,Cama king,moveis,902.35,45.6318619333,2022-06-07,Bianca Santos,CE,4,cartao_credito,1,-5.2,-39.53
659462697bf0e41755cffe5a,Jogo de copos,utilidades domesticas,33.91,2.3367100102,2022-06-07,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
659462697bf0e41755cffe5b,Guitarra,instrumentos musicais,904.01,57.230199238,2022-06-07,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
659462697bf0e41755cffe5c,Cama box,moveis,799.6,40.1607335468,2022-06-07,Felipe Santos,SP,1,boleto,1,-22.19,-48.79
659462697bf0e41755cffe5d,Secadora de roupas,eletrodomesticos,1551.72,83.1555263249,2022-06-07,Juliana Costa,RS,5,cartao_credito,2,-30.17,-53.5
659462697bf0e41755cffe64,Violão,instrumentos musicais,490.1,23.6807896477,2021-07-07,Rafael Costa,GO,2,boleto,1,-15.98,-49.86
659462697bf0e41755cffe65,Lava louças,eletrodomesticos,1682.76,89.8850334873,2021-07-07,João Souza,BA,5,cartao_credito,8,-13.29,-41.71
659462697bf0e41755cffe66,Copo térmico,esporte e lazer,53.59,3.1366321884,2021-07-07,Juliana Costa,RS,1,cartao_credito,8,-30.17,-53.5
659462697bf0e41755cffe67,Celular Plus X42,eletronicos,3153.72,168.4572068622,2021-07-07,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
659462697bf0e41755cffe68,Xadrez de madeira,brinquedos,33.06,4.9241618649,2021-07-07,Mariana Ferreira,RJ,5,cartao_credito,1,-22.25,-42.66
659462697bf0e41755cffe69,Celular Plus X42,eletronicos,2651.48,138.7677723442,2021-07-07,Lucas Oliveira,RJ,1,cartao_debito,1,-22.25,-42.66
659462697bf0e41755cffe6a,Jogo de copos,utilidades domesticas,50.36,9.061132862,2021-07-07,Juliana Costa,RJ,1,cartao_credito,1,-22.25,-42.66
659462697bf0e41755cffe6b,Pandeiro,instrumentos musicais,73.86,1.5172618657,2021-07-07,Thiago Silva,RJ,2,cartao_credito,1,-22.25,-42.66
659462697bf0e41755cffe6c,Lavadora de roupas,eletrodomesticos,1623.33,84.0218779344,2022-07-07,Isabella Pereira,SP,4,cartao_credito,2,-22.19,-48.79
659462697bf0e41755cffe6d,Bateria,instrumentos musicais,1071.05,63.4098047144,2022-07-07,Juliana Costa,SP,5,cartao_credito,2,-22.19,-48.79
659462697bf0e41755cffe6e,Assistente virtual,eletronicos,307.0,13.9312654865,2022-07-07,Pedro Gomes,PR,5,cartao_credito,2,-24.89,-51.55
659462697bf0e41755cffe6f,Jogo de panelas,utilidades domesticas,279.29,15.4024568081,2022-07-07,Bianca Santos,SP,5,cartao_credito,4,-22.19,-48.79
659462697bf0e41755cffe70,Cubo mágico 8x8,brinquedos,27.61,13.1161776416,2022-07-07,Rafael Costa,MG,5,cartao_credito,1,-18.1,-44.38
659462697bf0e41755cffe78,Guarda roupas,moveis,657.6,32.5996607401,2021-08-07,Mariana Ferreira,SP,2,boleto,1,-22.19,-48.79
659462697bf0e41755cffe79,Secadora de roupas,eletrodomesticos,1800.71,93.4668293038,2021-08-07,Mariana Ferreira,SP,5,cartao_credito,3,-22.19,-48.79
659462697bf0e41755cffe7a,Panela de pressão,utilidades domesticas,99.49,5.8238081835,2021-08-07,Camila Ribeiro,SP,3,cartao_credito,3,-22.19,-48.79
659462697bf0e41755cffe7b,Boneca bebê,brinquedos,58.9,0.0,2021-08-07,João Souza,SP,3,boleto,1,-22.19,-48.79
659462697bf0e41755cffe7c,Fone de ouvido,eletronicos,94.61,5.7247100255,2021-08-07,Isabella Pereira,CE,5,cartao_credito,2,-5.2,-39.53
659462697bf0e41755cffe7d,Corda de pular,esporte e lazer,24.32,1.9819789862,2021-08-07,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
659462697bf0e41755cffe7e,Bicicleta,esporte e lazer,629.28,33.7960436839,2021-08-07,Isabella Pereira,PR,4,cartao_credito,5,-24.89,-51.55
659462697bf0e41755cffe7f,Micro-ondas,eletrodomesticos,528.29,29.7826475427,2021-08-07,Isabella Pereira,MT,3,boleto,1,-12.64,-55.42
659462697bf0e41755cffe80,Secadora de roupas,eletrodomesticos,983.72,53.0671427237,2021-08-07,Pedro Gomes,DF,5,cartao_credito,1,-15.83,-47.86
659462697bf0e41755cffe81,Pandeiro,instrumentos musicais,63.72,3.9240028296,2022-08-07,Bianca Santos,SP,1,boleto,1,-22.19,-48.79
659462697bf0e41755cffe82,Copo térmico,esporte e lazer,83.46,4.9702589082,2022-08-07,Bruno Rodrigues,SP,3,boleto,1,-22.19,-48.79
659462697bf0e41755cffe83,Cubo mágico 8x8,brinquedos,24.12,1.9713295879,2022-08-07,Larissa Alves,MG,1,cartao_credito,1,-18.1,-44.38
659462697bf0e41755cffe84,Guarda roupas,moveis,684.29,37.12339603,2022-08-07,Mariana Ferreira,MG,5,cartao_credito,6,-18.1,-44.38
659462697bf0e41755cffe85,Bicicleta,esporte e lazer,850.42,42.8667456597,2022-08-07,João Souza,RO,1,cartao_credito,1,-10.83,-63.34
659462697bf0e41755cffe86,Headset,eletronicos,131.07,7.8674983635,2022-08-07,João Souza,RS,5,cartao_credito,1,-30.17,-53.5
659462697bf0e41755cffe87,Micro-ondas,eletrodomesticos,972.95,52.0897863823,2022-08-07,Camila Ribeiro,RJ,5,cartao_credito,2,-22.25,-42.66
659462697bf0e41755cffe8e,Cômoda,moveis,381.82,20.8570313208,2021-09-07,Camila Ribeiro,PB,5,boleto,1,-7.28,-36.72
659462697bf0e41755cffe8f,Cama king,moveis,770.24,41.5440673323,2021-09-07,Isabella Pereira,PE,5,cartao_credito,8,-8.38,-37.86
659462697bf0e41755cffe90,TV Led UHD 4K,eletronicos,3766.19,200.8270640923,2021-09-07,Mariana Ferreira,PB,5,cartao_credito,1,-7.28,-36.72
659462697bf0e41755cffe91,Bola de vôlei,esporte e lazer,78.98,4.4942242085,2021-09-07,Juliana Costa,SP,5,cartao_credito,3,-22.19,-48.79
659462697bf0e41755cffe92,Tablet ABXY,eletronicos,868.37,46.7691946176,2021-09-07,João Souza,SP,5,cupom,1,-22.19,-48.79
659462697bf0e41755cffe93,Bateria,instrumentos musicais,968.37,57.8047246387,2021-09-07,Thiago Silva,RR,3,boleto,1,1.99,-61.33
659462697bf0e41755cffe94,Celular Plus X42,eletronicos,3400.06,187.2849016336,2022-09-07,Thiago Silva,SP,5,cupom,1,-22.19,-48.79
659462697bf0e41755cffe95,Fogão,eletrodomesticos,695.63,34.6246438305,2022-09-07,João Souza,MG,5,cartao_credito,2,-18.1,-44.38
659462697bf0e41755cffe96,Geladeira,eletrodomesticos,2866.22,150.2020313195,2022-09-07,Thiago Silva,MG,5,cartao_credito,1,-18.1,-44.38
659462697bf0e41755cffe97,Xadrez de madeira,brinquedos,30.06,0.0,2022-09-07,Pedro Gomes,DF,4,cartao_credito,2,-15.83,-47.86
659462697bf0e41755cffe98,Fogão,eletrodomesticos,757.26,46.7014312214,2022-09-07,Mariana Ferreira,DF,5,cartao_credito,3,-15.83,-47.86
659462697bf0e41755cffe99,Dinossauro Rex,brinquedos,28.39,7.753617478,2022-09-07,Juliana Costa,PE,3,cartao_credito,1,-8.38,-37.86
659462697bf0e41755cffe9a,Pandeiro,instrumentos musicais,44.81,0.0,2022-09-07,Thiago Silva,SP,5,boleto,1,-22.19,-48.79
659462697bf0e41755cffe9b,Iniciando em programação,livros,65.35,1.0641299672,2022-09-07,Bianca Santos,BA,4,cartao_debito,1,-13.29,-41.71
659462697bf0e41755cffea1,Micro-ondas,eletrodomesticos,437.6,20.8853225889,2021-10-07,Felipe Santos,MA,3,cartao_credito,3,-5.42,-45.44
659462697bf0e41755cffea2,Secadora de roupas,eletrodomesticos,1862.64,99.7110809521,2021-10-07,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
659462697bf0e41755cffea3,Fone de ouvido,eletronicos,169.03,6.5847780559,2021-10-07,Thiago Silva,SP,5,cartao_credito,3,-22.19,-48.79
659462697bf0e41755cffea4,Jogo de panelas,utilidades domesticas,271.52,12.0420622246,2021-10-07,João Souza,SP,5,boleto,1,-22.19,-48.79
659462697bf0e41755cffea5,Kit banquetas,moveis,353.82,25.2194649318,2021-10-07,Isabella Pereira,MG,1,boleto,1,-18.1,-44.38
